GEOID10,profile,time_limit,average_area
421010308002.0,foot,1200,8837137.615707316
421010308002.0,pt,600,2096701.583041324
421010308002.0,pt,1800,47889213.437964424
421010308002.0,pt,1200,12528794.36965849
421010308003.0,car,600,225390519.45195165
421010308003.0,car,1800,3213012091.537099
421010308003.0,car,1200,1159618142.007293
421010308003.0,foot,600,2185277.9742268994
421010308003.0,foot,1800,20443627.26914526
421010308003.0,foot,1200,8795870.295921829
421010308003.0,pt,600,1709553.0261994146
421010308003.0,pt,1800,40674569.62384418
421010308003.0,pt,1200,10720572.256173093
421010308004.0,car,600,225704439.04744896
421010308004.0,car,1800,3220692831.990359
421010308004.0,car,1200,1163174569.2313912
421010308004.0,foot,600,2187886.2503707414
421010308004.0,foot,1800,20536054.063468315
421010308004.0,foot,1200,8883380.820411924
421010308004.0,pt,600,1740280.821342205
421010308004.0,pt,1800,33348564.067878135
421010308004.0,pt,1200,9551453.906299291
421010349001.0,car,600,163623415.85126466
421010349001.0,car,1800,3175715094.9726634
421010349001.0,car,1200,1067983423.5941164
421010349001.0,foot,600,1323920.455600185
421010349001.0,foot,1800,14746414.94637731
421010349001.0,foot,1200,6327220.187918884
421010349001.0,pt,600,786412.05609711
421010349001.0,pt,1800,24107186.383537002
421010349001.0,pt,1200,6835591.9491029885
421010349002.0,car,600,185879038.2569861
421010349002.0,car,1800,3266219931.7637815
421010349002.0,car,1200,1145550133.2967787
421010349002.0,foot,600,1745182.218850078
421010349002.0,foot,1800,16559657.362297919
421010349002.0,foot,1200,6593420.635729061
421010349002.0,pt,600,1157851.0804244224
421010349002.0,pt,1800,22176938.302884597
421010349002.0,pt,1200,5764151.383449925
421010136011.0,car,600,213988715.80056894
421010136011.0,car,1800,3509585663.9816866
421010136011.0,car,1200,1164412600.6090038
421010136011.0,foot,600,2163737.8443288486
421010136011.0,foot,1800,21358277.99897741
421010136011.0,foot,1200,9125447.655496828
421010136011.0,pt,600,1831508.711630243
421010136011.0,pt,1800,57081324.25802346
421010136011.0,pt,1200,14947854.598008092
421010136012.0,car,600,220123138.07791275
421010136012.0,car,1800,3555903984.732087
421010136012.0,car,1200,1187608365.061423
421010136012.0,foot,600,2217176.5204109256
421010136012.0,foot,1800,21760520.65923559
421010136012.0,foot,1200,8987383.457674522
421010136012.0,pt,600,1948929.6221528053
421010136012.0,pt,1800,56860173.89531265
421010136012.0,pt,1200,14959068.229283348
421010349003.0,car,600,182495247.48421568
421010349003.0,car,1800,3287238531.4247146
421010349003.0,car,1200,1170002448.0974517
421010349003.0,foot,600,1858178.2715342212
421010349003.0,foot,1800,16752138.14310531
421010349003.0,foot,1200,7297253.225508357
421010349003.0,pt,600,1095324.2528589494
421010349003.0,pt,1800,23582036.140441455
421010349003.0,pt,1200,6475286.457581747
421010349004.0,car,600,177015690.92560548
421010349004.0,car,1800,3257718480.957528
421010349004.0,car,1200,1154813792.0762715
421010349004.0,foot,600,1808563.5669451007
421010349004.0,foot,1800,18735001.753976423
421010349004.0,foot,1200,7825226.071956599
421010349004.0,pt,600,1431408.207922124
421010349004.0,pt,1800,24310837.291323148
421010349004.0,pt,1200,7884409.723436451
421010136021.0,car,600,202193833.17499632
421010136021.0,car,1800,3446953540.183526
421010136021.0,car,1200,1131342143.4728515
421010136021.0,foot,600,2256451.4083912196
421010136021.0,foot,1800,21586978.13167572
421010136021.0,foot,1200,9128878.074124563
421010136021.0,pt,600,2109953.9808779256
421010136021.0,pt,1800,57532799.732085966
421010136021.0,pt,1200,15505740.074244905
421010136022.0,car,600,204729294.12601343
421010136022.0,car,1800,3434575401.267034
421010136022.0,car,1200,1136940899.101983
421010136022.0,foot,600,2035446.1804425616
421010136022.0,foot,1800,20060365.729192194
421010136022.0,foot,1200,8112375.434864146
421010136022.0,pt,600,1893276.939899501
421010136022.0,pt,1800,49216084.64318606
421010136022.0,pt,1200,10982654.795512725
421010136023.0,car,600,203417707.72446242
421010136023.0,car,1800,3451840317.0907836
421010136023.0,car,1200,1139039714.262169
421010136023.0,foot,600,2192433.0698196893
421010136023.0,foot,1800,21331919.72902196
421010136023.0,foot,1200,8908480.216599552
421010136023.0,pt,600,2095501.8471326723
421010136023.0,pt,1800,55505359.048530206
421010136023.0,pt,1200,14440536.619668368
421010136024.0,car,600,201029191.16561309
421010136024.0,car,1800,3440204331.161586
421010136024.0,car,1200,1125237634.517976
421010136024.0,foot,600,2106190.5180335804
421010136024.0,foot,1800,20880648.028692108
421010136024.0,foot,1200,9087294.271919725
421010136024.0,pt,600,1785922.6558785532
421010136024.0,pt,1800,53816298.632162884
421010136024.0,pt,1200,13255468.605058933
421010390001.0,car,600,245566135.1818514
421010390001.0,car,1800,3335153589.6098685
421010390001.0,car,1200,1218886906.273929
421010390001.0,foot,600,1331509.8246876749
421010390001.0,foot,1800,17817303.22296118
421010390001.0,foot,1200,7006024.2719886135
421010390001.0,pt,600,927972.7989440482
421010390001.0,pt,1800,38136092.34408893
421010390001.0,pt,1200,8763269.860003667
421010390002.0,car,600,250170905.98435712
421010390002.0,car,1800,3463128742.047091
421010390002.0,car,1200,1267355471.7509181
421010390002.0,foot,600,1892962.7613468443
421010390002.0,foot,1800,19957232.733195174
421010390002.0,foot,1200,7688255.998440271
421010390002.0,pt,600,1682751.4526736983
421010390002.0,pt,1800,38597852.42407553
421010390002.0,pt,1200,8049279.485977098
421010390003.0,car,600,251720856.37138852
421010390003.0,car,1800,3496611080.803251
421010390003.0,car,1200,1282744676.1461089
421010390003.0,foot,600,2029019.2947310407
421010390003.0,foot,1800,20351862.570316605
421010390003.0,foot,1200,8194589.079161912
421010390003.0,pt,600,1870553.263801011
421010390003.0,pt,1800,40325571.621897936
421010390003.0,pt,1200,8840565.71396843
421010177011.0,car,600,203258050.11977288
421010177011.0,car,1800,3529191912.1077714
421010177011.0,car,1200,1230739043.489527
421010177011.0,foot,600,2146868.418198972
421010177011.0,foot,1800,21141899.907774396
421010177011.0,foot,1200,8757196.423272122
421010177011.0,pt,600,2089796.8713921115
421010177011.0,pt,1800,60027321.80865328
421010177011.0,pt,1200,16829636.87982079
421010177012.0,car,600,201230340.14181536
421010177012.0,car,1800,3508434093.6472917
421010177012.0,car,1200,1222220533.7414804
421010177012.0,foot,600,2295868.568550869
421010177012.0,foot,1800,22133092.904677592
421010177012.0,foot,1200,9255250.23473989
421010177012.0,pt,600,3850122.8062830903
421010177012.0,pt,1800,83615924.02404472
421010177012.0,pt,1200,25836584.92266856
421010390006.0,car,600,233344535.67679396
421010390006.0,car,1800,3332710683.308043
421010390006.0,car,1200,1213262938.581876
421010390006.0,foot,600,1363589.579528555
421010390006.0,foot,1800,17717235.43798556
421010390006.0,foot,1200,6374182.490696905
421010390006.0,pt,600,1117465.920032268
421010390006.0,pt,1800,27803667.522230785
421010390006.0,pt,1200,6408376.495865445
421010390007.0,car,600,247486538.00846666
421010390007.0,car,1800,3478729732.757651
421010390007.0,car,1200,1275391857.7311134
421010390007.0,foot,600,2027182.8317693877
421010390007.0,foot,1800,20730351.864246644
421010390007.0,foot,1200,8420388.467606757
421010390007.0,pt,600,1740845.1081625416
421010390007.0,pt,1800,43277344.58602161
421010390007.0,pt,1200,9950951.85862934
421010390008.0,car,600,257214618.4356908
421010390008.0,car,1800,3468751700.217847
421010390008.0,car,1200,1276923499.282543
421010390008.0,foot,600,1829913.6400469963
421010390008.0,foot,1800,20206422.989386503
421010390008.0,foot,1200,7913133.690657998
421010390008.0,pt,600,1537811.072355214
421010390008.0,pt,1800,43216342.42698325
421010390008.0,pt,1200,9744771.569253743
421010177013.0,car,600,209813219.82609037
421010177013.0,car,1800,3594203634.6074896
421010177013.0,car,1200,1266035802.4584432
421010177013.0,foot,600,2287204.272587936
421010177013.0,foot,1800,21761598.24341492
421010177013.0,foot,1200,8987424.035859805
421010177013.0,pt,600,2228583.7063811193
421010177013.0,pt,1800,67034057.15437378
421010177013.0,pt,1200,18825976.852211196
421010390004.0,car,600,248758599.89471477
421010390004.0,car,1800,3504308225.8948174
421010390004.0,car,1200,1290761376.114456
421010390004.0,foot,600,2285585.362382791
421010390004.0,foot,1800,21350052.46634569
421010390004.0,foot,1200,8900117.44002031
421010390004.0,pt,600,2245918.2024827334
421010390004.0,pt,1800,49762785.59145376
421010390004.0,pt,1200,11120595.868328113
421010390005.0,car,600,255063899.37930956
421010390005.0,car,1800,3535605889.2427773
421010390005.0,car,1200,1304168257.5004907
421010390005.0,foot,600,2206629.2894563586
421010390005.0,foot,1800,21512093.354630347
421010390005.0,foot,1200,9374367.713609677
421010390005.0,pt,600,1948507.5180560178
421010390005.0,pt,1800,60599395.64898437
421010390005.0,pt,1200,14844035.371752445
421010177021.0,car,600,210526161.43795043
421010177021.0,car,1800,3575053386.824149
421010177021.0,car,1200,1233835812.5957437
421010177021.0,foot,600,2456255.906670188
421010177021.0,foot,1800,22381347.556520667
421010177021.0,foot,1200,10238064.01938551
421010177021.0,pt,600,2484372.1224332256
421010177021.0,pt,1800,72380125.42053369
421010177021.0,pt,1200,22857217.461260308
421010177022.0,car,600,201648179.13091043
421010177022.0,car,1800,3507280943.355207
421010177022.0,car,1200,1206748990.0499167
421010177022.0,foot,600,2356663.8788087633
421010177022.0,foot,1800,21728996.184120238
421010177022.0,foot,1200,9622965.093881492
421010177022.0,pt,600,2580137.8399246978
421010177022.0,pt,1800,71368861.49053143
421010177022.0,pt,1200,21555019.944217004
421010177023.0,car,600,217262874.194695
421010177023.0,car,1800,3595510380.1781135
421010177023.0,car,1200,1266652779.5316641
421010177023.0,foot,600,2112612.7187738856
421010177023.0,foot,1800,21320859.84503518
421010177023.0,foot,1200,8757488.35682549
421010177023.0,pt,600,1906589.6653828304
421010177023.0,pt,1800,58693049.07760688
421010177023.0,pt,1200,15233680.941371346
421010177024.0,car,600,206756371.91072762
421010177024.0,car,1800,3508463625.271714
421010177024.0,car,1200,1206447838.7895875
421010177024.0,foot,600,2306138.6821306357
421010177024.0,foot,1800,21574246.38449325
421010177024.0,foot,1200,9451904.119784927
421010177024.0,pt,600,1948322.2297896005
421010177024.0,pt,1800,57130826.29831807
421010177024.0,pt,1200,15841086.84273231
421010177025.0,car,600,216923399.1043643
421010177025.0,car,1800,3554099364.1489334
421010177025.0,car,1200,1247427897.4576597
421010177025.0,foot,600,2179330.99519683
421010177025.0,foot,1800,21229236.92323492
421010177025.0,foot,1200,8900775.968593802
421010177025.0,pt,600,1867003.2036449637
421010177025.0,pt,1800,57732622.1364012
421010177025.0,pt,1200,14469765.698464107
421010005001.0,car,600,271868484.4071552
421010005001.0,car,1800,3956232509.5493875
421010005001.0,car,1200,1390192513.0081894
421010005001.0,foot,600,2132177.1219829894
421010005001.0,foot,1800,21167224.23067523
421010005001.0,foot,1200,9174451.361455478
421010005001.0,pt,600,2590277.032160611
421010005001.0,pt,1800,114097513.74572647
421010005001.0,pt,1200,32859139.39201253
421010218001.0,car,600,94604140.25768629
421010218001.0,car,1800,2540066664.457425
421010218001.0,car,1200,820018005.6617441
421010218001.0,foot,600,1145693.8007086173
421010218001.0,foot,1800,14772037.349559683
421010218001.0,foot,1200,6177831.358316027
421010218001.0,pt,600,780790.9554812395
421010218001.0,pt,1800,16875978.220274918
421010218001.0,pt,1200,5143451.594479476
421010218002.0,car,600,109239039.94768295
421010218002.0,car,1800,2589919379.2037683
421010218002.0,car,1200,861460548.5866013
421010218002.0,foot,600,1743443.0035248208
421010218002.0,foot,1800,16012043.64644722
421010218002.0,foot,1200,7490149.648505077
421010218002.0,pt,600,1204750.9255940313
421010218002.0,pt,1800,16185286.583374206
421010218002.0,pt,1200,5221563.377122408
421010218003.0,car,600,95527941.01441357
421010218003.0,car,1800,2515915811.4758554
421010218003.0,car,1200,818797373.785162
421010218003.0,foot,600,1127005.6652495605
421010218003.0,foot,1800,13989286.36506634
421010218003.0,foot,1200,6030810.021255248
421010218003.0,pt,600,702123.9136326428
421010218003.0,pt,1800,16143966.291655118
421010218003.0,pt,1200,4476588.948554906
421010259001.0,car,600,235823615.73915362
421010259001.0,car,1800,3090473550.961789
421010259001.0,car,1200,1116890342.1611094
421010259001.0,foot,600,1993713.9696291704
421010259001.0,foot,1800,18250689.221675724
421010259001.0,foot,1200,7713383.743458641
421010259001.0,pt,600,1787109.7153009058
421010259001.0,pt,1800,41949196.7522956
421010259001.0,pt,1200,10561969.234232292
421010259002.0,car,600,233391605.0090972
421010259002.0,car,1800,3042095326.3394003
421010259002.0,car,1200,1103939123.5842612
421010259002.0,foot,600,1985249.9488418936
421010259002.0,foot,1800,18447788.065747444
421010259002.0,foot,1200,8331305.265687304
421010259002.0,pt,600,1709963.732064298
421010259002.0,pt,1800,41633058.46476419
421010259002.0,pt,1200,10610356.401067419
421010259003.0,car,600,227147980.24973923
421010259003.0,car,1800,3009446602.0838118
421010259003.0,car,1200,1088130931.6565597
421010259003.0,foot,600,2078132.518965014
421010259003.0,foot,1800,18626414.486799907
421010259003.0,foot,1200,8296893.2108803075
421010259003.0,pt,600,1740098.312082018
421010259003.0,pt,1800,41598578.39756516
421010259003.0,pt,1200,10915556.60261513
421010259004.0,car,600,213485826.37246722
421010259004.0,car,1800,2969107749.1685205
421010259004.0,car,1200,1069424447.0512758
421010259004.0,foot,600,1987320.537453621
421010259004.0,foot,1800,18912382.45597129
421010259004.0,foot,1200,8608706.678513398
421010259004.0,pt,600,1587465.3741365303
421010259004.0,pt,1800,38453846.30036752
421010259004.0,pt,1200,11022873.037288021
421010259005.0,car,600,216086091.02079558
421010259005.0,car,1800,3013722601.513785
421010259005.0,car,1200,1084148560.639423
421010259005.0,foot,600,1697498.8677947
421010259005.0,foot,1800,18175674.913124613
421010259005.0,foot,1200,8089959.809663713
421010259005.0,pt,600,1438900.308796097
421010259005.0,pt,1800,42368177.57752965
421010259005.0,pt,1200,11393892.262063535
421010259006.0,car,600,238319725.05055913
421010259006.0,car,1800,3145565482.3254995
421010259006.0,car,1200,1132759463.765429
421010259006.0,foot,600,1860853.3113694384
421010259006.0,foot,1800,18109454.60898233
421010259006.0,foot,1200,7709777.486957093
421010259006.0,pt,600,1903206.2595261955
421010259006.0,pt,1800,43211263.40929772
421010259006.0,pt,1200,11352133.148055341
421010300001.0,car,600,215456968.48282275
421010300001.0,car,1800,3442955610.621695
421010300001.0,car,1200,1269670502.7622623
421010300001.0,foot,600,1207263.7118176168
421010300001.0,foot,1800,18353505.221111663
421010300001.0,foot,1200,7180017.40574613
421010300001.0,pt,600,921953.3688262241
421010300001.0,pt,1800,59750268.27926184
421010300001.0,pt,1200,14280830.5437451
421010300002.0,car,600,249016277.77246127
421010300002.0,car,1800,3616396279.4782844
421010300002.0,car,1200,1371568043.2217908
421010300002.0,foot,600,2100652.488756932
421010300002.0,foot,1800,21544730.749779277
421010300002.0,foot,1200,9379732.724197304
421010300002.0,pt,600,2200825.004278804
421010300002.0,pt,1800,76906208.83178806
421010300002.0,pt,1200,22074632.363375682
421010300003.0,car,600,220120601.8050839
421010300003.0,car,1800,3493156425.4917135
421010300003.0,car,1200,1292416135.137063
421010300003.0,foot,600,2353206.714143651
421010300003.0,foot,1800,21866596.706114642
421010300003.0,foot,1200,9660139.398715848
421010300003.0,pt,600,1949177.2360587623
421010300003.0,pt,1800,51582322.80743322
421010300003.0,pt,1200,11947194.63142149
421010300004.0,car,600,256419670.84972295
421010300004.0,car,1800,3642377901.8391013
421010300004.0,car,1200,1378799749.0484886
421010300004.0,foot,600,2050026.510746533
421010300004.0,foot,1800,21095671.039155524
421010300004.0,foot,1200,9050737.744301772
421010300004.0,pt,600,2228159.3557170816
421010300004.0,pt,1800,78675608.97287652
421010300004.0,pt,1200,22308745.129626207
421010300005.0,car,600,231275580.04559812
421010300005.0,car,1800,3575159494.5777383
421010300005.0,car,1200,1326125892.1067717
421010300005.0,foot,600,2338406.0382937193
421010300005.0,foot,1800,22240462.154148884
421010300005.0,foot,1200,9772208.93021125
421010300005.0,pt,600,2021148.5067274603
421010300005.0,pt,1800,65452162.720088504
