,isochrone,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
45322,421010341004-1200-pt,"40.07507721349878,-75.08588470356631",9086702.669083161,3.348101265822785,False,15099.535147625702,0.0,25696.0,10,1.1005092126568932e-06
45323,421010341004-1800-pt,"40.07507721349878,-75.08588470356631",30269119.3830849,3.3846153846153846,False,47679.389894054264,0.0,21824.0,61,2.015255192197241e-06
45360,421010341005-600-foot,"40.07853187913593,-75.08274248358656",1786303.3471205777,3.554054054054054,False,4179.078808999876,0.0,25232.0,3,1.6794459937814225e-06
45361,421010341005-1200-foot,"40.07853187913593,-75.08274248358656",7767750.14594537,3.508771929824561,False,9363.70552617721,0.0,25696.0,9,1.1586366490814387e-06
45362,421010341005-1800-foot,"40.07853187913593,-75.08274248358656",18413869.50755095,3.4285714285714284,False,21433.056046159094,0.0,25504.0,21,1.1404447061704526e-06
45363,421010341005-600-car,"40.07853187913593,-75.08274248358656",200423040.86609897,3.3388242894056845,False,211392.31143377422,0.0,17904.0,464,2.3151030839313266e-06
45364,421010341005-1200-car,"40.07853187913593,-75.08274248358656",1038223642.6375717,3.5511660285415942,True,689276.3539375949,0.0,12976.0,1818,1.7510678098039004e-06
45365,421010341005-1800-car,"40.07853187913593,-75.08274248358656",3003220843.872491,3.634441192865106,True,913708.2212052381,0.0,12224.0,2787,9.280036816760749e-07
45366,421010341005-600-pt,"40.07853187913593,-75.08274248358656",1308996.1732376646,3.5285714285714285,False,4179.078808999876,0.00020007245567536425,24400.0,3,2.2918325212363416e-06
45367,421010341005-1200-pt,"40.07853187913593,-75.08274248358656",8150661.69387573,3.3933333333333335,False,15637.544084869809,0.0,25696.0,9,1.1042048287640804e-06
45368,421010341005-1800-pt,"40.07853187913593,-75.08274248358656",30239713.110034715,3.3846153846153846,False,47679.389894054264,0.0,21824.0,61,2.0172149047193777e-06
45405,421010020001-600-foot,"39.93810704543328,-75.1825455421481",2335519.296661121,3.9952380952380953,False,15259.397476879964,0.0,4400.0,37,1.584230113315507e-05
45406,421010020001-1200-foot,"39.93810704543328,-75.1825455421481",8901422.790868703,3.8490338164251208,False,33577.633567414654,0.0,5776.0,145,1.6289530719599628e-05
45407,421010020001-1800-foot,"39.93810704543328,-75.1825455421481",20563126.04125853,3.7976973684210527,True,48413.076367661735,0.0,9696.0,224,1.0893285366755963e-05
45408,421010020001-600-car,"39.93810704543328,-75.1825455421481",178099883.52005938,3.7018505117336917,True,226402.46442278055,0.0,10400.0,953,5.350929945401473e-06
45409,421010020001-1200-car,"39.93810704543328,-75.1825455421481",1142707720.2494364,3.6519745024875623,True,765585.2409455697,0.0,10432.0,2573,2.2516693940234795e-06
45410,421010020001-1800-car,"39.93810704543328,-75.1825455421481",3464349078.637456,3.623278711098871,True,938053.8944159847,0.0,12160.0,2850,8.226653652122487e-07
45411,421010020001-600-pt,"39.93810704543328,-75.1825455421481",1859704.794309502,3.9166666666666665,False,13352.551349947717,0.0,4160.0,27,1.4518433292540362e-05
45412,421010020001-1200-pt,"39.93810704543328,-75.1825455421481",12780149.911950374,3.8513513513513513,True,46195.92734416758,0.0,8704.0,196,1.5336283326123247e-05
45413,421010020001-1800-pt,"39.93810704543328,-75.1825455421481",45476479.05169833,3.735603583108204,True,125663.32609085171,0.0,12080.0,398,8.75177692511216e-06
45450,421010021001-600-foot,"39.93758984620108,-75.17882425540098",2265829.6855955315,3.9324324324324325,False,14753.828308393213,0.0,4400.0,47,2.0742953585078006e-05
45451,421010021001-1200-foot,"39.93758984620108,-75.17882425540098",9513622.198984193,3.875,False,34675.37290065548,0.0,6400.0,157,1.650265237742608e-05
45452,421010021001-1800-foot,"39.93758984620108,-75.17882425540098",21522261.663196433,3.7858922454064157,True,53781.46289873353,0.0,10560.0,244,1.1337098480558186e-05
45453,421010021001-600-car,"39.93758984620108,-75.17882425540098",181747061.60107037,3.7106441436857636,True,241228.26877583764,0.0,10240.0,975,5.364598422724969e-06
45454,421010021001-1200-car,"39.93758984620108,-75.17882425540098",1135605650.6468737,3.6478537971281577,True,791153.3097123138,0.0,10720.0,2626,2.3124224492051045e-06
45455,421010021001-1800-car,"39.93758984620108,-75.17882425540098",3448983079.678998,3.6230499622019106,True,942753.9572759056,0.0,12224.0,2858,8.286500495867896e-07
45456,421010021001-600-pt,"39.93758984620108,-75.17882425540098",1941061.3632474693,3.8473684210526318,False,13153.203207014747,0.0,4480.0,33,1.7001008121036292e-05
45457,421010021001-1200-pt,"39.93758984620108,-75.17882425540098",13897529.113318462,3.8480719794344473,True,48286.14865925673,0.0,9664.0,205,1.4750823569316484e-05
45458,421010021001-1800-pt,"39.93758984620108,-75.17882425540098",46804041.318306565,3.7348527349228613,True,126110.21719992236,0.0,12097.65,399,8.524904874911695e-06
45495,421010020002-600-foot,"39.938203903661126,-75.18656864300617",2173988.278750339,3.956896551724138,False,13213.488187092638,0.0,3712.0,47,2.161925179606614e-05
45496,421010020002-1200-foot,"39.938203903661126,-75.18656864300617",8175259.064053144,3.8352059925093633,False,28832.999194422275,0.0,5120.0,136,1.6635558449517033e-05
45497,421010020002-1800-foot,"39.938203903661126,-75.18656864300617",19007819.90432284,3.8173285198555957,True,43121.75591969828,0.0,7616.0,208,1.0942864623454042e-05
45498,421010020002-600-car,"39.938203903661126,-75.18656864300617",187440350.92735225,3.7008363933088537,True,238744.87442972654,0.0,10272.0,988,5.27101019130575e-06
45499,421010020002-1200-car,"39.938203903661126,-75.18656864300617",1177899042.380436,3.6504643962848298,True,777086.3727730917,0.0,10528.0,2598,2.205621964637698e-06
45500,421010020002-1800-car,"39.938203903661126,-75.18656864300617",3543192475.216945,3.623253252564191,True,939603.6263101959,0.0,12192.0,2852,8.049238137494564e-07
45501,421010020002-600-pt,"39.938203903661126,-75.18656864300617",1598039.4965325221,3.988372093023256,False,12523.727175316943,0.0002843389635376531,3664.0,31,1.939876959691222e-05
45502,421010020002-1200-pt,"39.938203903661126,-75.18656864300617",8784816.313221224,3.880157170923379,True,37512.275477811476,0.0,6080.0,135,1.5367424336104087e-05
45503,421010020002-1800-pt,"39.938203903661126,-75.18656864300617",32699980.07165077,3.8230337078651684,True,96907.93673937877,0.0,11712.0,343,1.0489303028577797e-05
45540,421010033002-600-foot,"39.93995800726103,-75.19786924247948",2129942.050026224,3.310344827586207,True,2286.979832111869,0.0,2880.0,25,1.1737408536392903e-05
45541,421010033002-1200-foot,"39.93995800726103,-75.19786924247948",8123400.8266010815,3.634228187919463,True,17371.08858486509,0.0,4800.0,80,9.84809216086323e-06
45542,421010033002-1800-foot,"39.93995800726103,-75.19786924247948",20692752.118120108,3.611278952668681,True,34231.36434370976,0.0,6400.0,166,8.022132534736069e-06
45543,421010033002-600-car,"39.93995800726103,-75.19786924247948",212048190.21539366,3.6964505539597865,True,246859.87268387515,0.0,10208.0,1059,4.994147787464218e-06
45544,421010033002-1200-car,"39.93995800726103,-75.19786924247948",1261479072.4907286,3.650809638180832,True,774745.5925377615,0.0,10496.0,2598,2.059487197730816e-06
45545,421010033002-1800-car,"39.93995800726103,-75.19786924247948",3676598252.595271,3.6231325301204818,True,938053.8944159847,0.0,12168.0,2850,7.751730823426834e-07
45546,421010033002-600-pt,"39.93995800726103,-75.19786924247948",1240577.3430998093,3.7857142857142856,False,3529.119280934764,0.0,2880.0,22,1.773367869594408e-05
45547,421010033002-1200-pt,"39.93995800726103,-75.19786924247948",9676493.76331566,3.815412186379928,True,35603.24104799703,0.0,6048.0,127,1.3124588627490967e-05
45548,421010033002-1800-pt,"39.93995800726103,-75.19786924247948",40920505.61469553,3.7835740461306315,True,104264.95011408192,0.0,11104.0,419,1.023936517171301e-05
45585,421010024003-600-foot,"39.937495000431966,-75.15934567641638",2383738.518329922,3.947530864197531,False,10189.712548950924,0.0,18016.0,14,5.8731273972988365e-06
45586,421010024003-1200-foot,"39.937495000431966,-75.15934567641638",10106204.511038018,3.8792134831460676,False,45740.981296631886,0.0,13824.0,108,1.0686504501471563e-05
45587,421010024003-1800-foot,"39.937495000431966,-75.15934567641638",21517329.870251432,3.789035878933654,False,72737.82788324312,0.0,11776.0,226,1.0503161933323986e-05
45588,421010024003-600-car,"39.937495000431966,-75.15934567641638",174638440.41231328,3.729300320769848,True,281378.38958808966,0.0,9696.0,887,5.079065055241183e-06
45589,421010024003-1200-car,"39.937495000431966,-75.15934567641638",1162186195.9275396,3.6407156308851225,True,833999.0873970187,0.0,11104.0,2697,2.320626427547203e-06
45590,421010024003-1800-car,"39.937495000431966,-75.15934567641638",3440798288.441943,3.622759425863608,True,944060.3934963488,0.0,12224.0,2860,8.312024595010655e-07
45591,421010024003-600-pt,"39.937495000431966,-75.15934567641638",2361743.9128173203,4.003157894736842,False,11217.849265243021,0.0,16704.0,13,5.504407116050242e-06
45592,421010024003-1200-pt,"39.937495000431966,-75.15934567641638",15842326.85895098,3.8331808478194573,False,61097.1843398512,0.0,12096.0,164,1.035201466679368e-05
45593,421010024003-1800-pt,"39.937495000431966,-75.15934567641638",40608840.799181186,3.759073021425448,True,124602.68968248102,0.0,12256.0,357,8.791189134539352e-06
45630,421010024005-600-foot,"39.93800172651168,-75.16397819648635",2288887.473661292,3.962287104622871,False,11692.130734073502,0.0,17136.0,20,8.737869480323604e-06
45631,421010024005-1200-foot,"39.93800172651168,-75.16397819648635",9695038.462919796,3.841642827952595,False,34871.906682010514,0.0,12800.0,109,1.124286411208039e-05
45632,421010024005-1800-foot,"39.93800172651168,-75.16397819648635",21928246.78882743,3.769494987003342,False,75564.82631236578,0.0,12096.0,241,1.099039071937073e-05
45633,421010024005-600-car,"39.93800172651168,-75.16397819648635",194385113.37563986,3.725626185011476,True,271974.9305879198,0.0,9600.0,969,4.984949635147493e-06
45634,421010024005-1200-car,"39.93800172651168,-75.16397819648635",1184742375.2083077,3.6419082125603865,True,824837.2706419793,0.0,11072.0,2692,2.2722239503982273e-06
45635,421010024005-1800-car,"39.93800172651168,-75.16397819648635",3483657980.122626,3.622948568289501,True,944060.3934963488,0.0,12224.0,2860,8.209761165759812e-07
45636,421010024005-600-pt,"39.93800172651168,-75.16397819648635",2596181.1834057984,3.988272921108742,False,12906.18342361274,0.0,14656.0,18,6.9332603267645265e-06
45637,421010024005-1200-pt,"39.93800172651168,-75.16397819648635",18207926.727652185,3.7843393536121672,False,68945.70531710994,0.0,12096.0,180,9.885804281419692e-06
45638,421010024005-1800-pt,"39.93800172651168,-75.16397819648635",52607342.615591146,3.7267494502651664,True,135615.2920740487,0.0,12256.0,397,7.546475078601325e-06
45675,421010022003-600-foot,"39.93685166997134,-75.17194373876842",2287014.8309404403,3.780141843971631,False,10837.791141027228,0.0,5584.0,40,1.7490048362979637e-05
45676,421010022003-1200-foot,"39.93685166997134,-75.17194373876842",9725113.73062103,3.913757700205339,False,37780.99462238072,0.0,8960.0,151,1.5526810707061765e-05
45677,421010022003-1800-foot,"39.93685166997134,-75.17194373876842",22041302.120531604,3.789168490153173,False,69327.25491613465,0.0,11520.0,280,1.2703423711940246e-05
45678,421010022003-600-car,"39.93685166997134,-75.17194373876842",200003167.71050948,3.7198798197295946,True,262440.0986116742,0.0,9600.0,1001,5.004920729300034e-06
45679,421010022003-1200-car,"39.93685166997134,-75.17194373876842",1246934064.6422682,3.642207398423287,True,817352.3781569756,0.0,10994.0,2679,2.1484696552648723e-06
45680,421010022003-1800-car,"39.93685166997134,-75.17194373876842",3639538017.6431026,3.622793764164549,True,944060.3934963488,0.0,12224.0,2860,7.858140198387275e-07
45681,421010022003-600-pt,"39.93685166997134,-75.17194373876842",2378191.7016792083,3.791095890410959,False,13883.902228076275,0.0,5120.0,39,1.639901441606353e-05
45682,421010022003-1200-pt,"39.93685166997134,-75.17194373876842",17756759.960094046,3.78125,True,51905.57087250622,0.0,11520.0,239,1.3459662716459573e-05
45683,421010022003-1800-pt,"39.93685166997134,-75.17194373876842",56034363.81675235,3.7222665602553873,True,129123.04590124055,0.0,11840.0,446,7.959401510447082e-06
45720,421010023002-600-foot,"39.93441571492642,-75.16259494026808",2024806.001546706,4.0,False,8355.017988507128,0.0,12352.0,18,8.889740541192679e-06
45721,421010023002-1200-foot,"39.93441571492642,-75.16259494026808",9422298.546366606,3.944635685599541,False,36925.46030894987,0.0,11680.0,109,1.1568302518076357e-05
45722,421010023002-1800-foot,"39.93441571492642,-75.16259494026808",21475789.257980112,3.8143781784558484,False,77504.2158353651,0.0,11520.0,254,1.1827271954888319e-05
45723,421010023002-600-car,"39.93441571492642,-75.16259494026808",187439392.39479172,3.7272909766134696,True,266622.6720849419,0.0,9648.0,903,4.817557229902177e-06
45724,421010023002-1200-car,"39.93441571492642,-75.16259494026808",1183647192.2257233,3.6417611489040063,True,823141.605774154,0.0,11040.0,2691,2.27348150502504e-06
45725,421010023002-1800-car,"39.93441571492642,-75.16259494026808",3484512921.9857697,3.62282810246549,True,944060.3934963488,0.0,12224.0,2860,8.207746861705224e-07
45726,421010023002-600-pt,"39.93441571492642,-75.16259494026808",1743009.1195482125,3.9603960396039604,False,7370.375499364315,0.0,12128.0,12,6.884645562330963e-06
45727,421010023002-1200-pt,"39.93441571492642,-75.16259494026808",14293000.883062502,3.793277810826889,False,48849.187949136634,0.0,11600.0,163,1.1404183161645105e-05
45728,421010023002-1800-pt,"39.93441571492642,-75.16259494026808",47934551.33481896,3.7248423361667125,True,119818.13432721872,0.0,12160.0,375,7.823166996612847e-06
45765,421010031001-600-foot,"39.93407886272531,-75.17676937791992",2489871.8273047325,3.8417721518987342,False,10851.73666635229,0.0,4160.0,55,2.2089490469691e-05
45766,421010031001-1200-foot,"39.93407886272531,-75.17676937791992",10070561.294662584,3.953324808184143,False,37553.66327110001,0.0,7392.0,181,1.7973178922601895e-05
45767,421010031001-1800-foot,"39.93407886272531,-75.17676937791992",21796611.843888666,3.8250403877221326,False,58959.460793097496,0.0,10752.0,256,1.1744944665414926e-05
45768,421010031001-600-car,"39.93407886272531,-75.17676937791992",163114371.7097022,3.7099433281813496,True,223036.43176689724,0.0,10592.0,882,5.407248857076264e-06
45769,421010031001-1200-car,"39.93407886272531,-75.17676937791992",1131128256.0804062,3.649895178197065,True,774077.0411070213,0.0,10468.0,2561,2.2641110645351533e-06
45770,421010031001-1800-car,"39.93407886272531,-75.17676937791992",3417969830.139335,3.6232546942705826,True,940976.1343458921,0.0,12197.585,2856,8.355837359405755e-07
45771,421010031001-600-pt,"39.93407886272531,-75.17676937791992",2142783.925428964,3.8095238095238093,False,9105.92132933811,0.0,3840.0,47,2.1934082779994285e-05
45772,421010031001-1200-pt,"39.93407886272531,-75.17676937791992",13878263.317077212,3.846851385390428,False,48279.19488120628,0.0,10208.0,204,1.4699245528003339e-05
45773,421010031001-1800-pt,"39.93407886272531,-75.17676937791992",38598190.58982286,3.747870909905872,True,115251.74148244139,0.0,12320.0,338,8.756887171004334e-06
45810,421010032004-600-foot,"39.93484461746796,-75.18631247504857",2321742.914496878,4.2075471698113205,False,14004.21748786856,0.0,3712.0,57,2.4550521784343167e-05
45811,421010032004-1200-foot,"39.93484461746796,-75.18631247504857",9070268.001141455,3.776,False,30595.252714420552,0.0,5232.0,162,1.7860552739964573e-05
45812,421010032004-1800-foot,"39.93484461746796,-75.18631247504857",20018385.004765373,3.8429297205757833,True,42040.828272035455,0.0,8320.0,212,1.0590264896470592e-05
45813,421010032004-600-car,"39.93484461746796,-75.18631247504857",182175987.62778366,3.6988944513975803,True,222024.15130567056,0.0,10722.5,919,5.044572624344281e-06
45814,421010032004-1200-car,"39.93484461746796,-75.18631247504857",1190379005.4601254,3.652649679537283,True,755511.0609068156,0.0,10272.0,2535,2.129573848641701e-06
45815,421010032004-1800-car,"39.93484461746796,-75.18631247504857",3561290245.327998,3.6232782369146004,True,936071.1781693681,0.0,12160.0,2849,7.999909593826449e-07
45816,421010032004-600-pt,"39.93484461746796,-75.18631247504857",1892200.9927031433,4.131578947368421,False,12837.639663771055,0.0,3632.0,45,2.3781828766358646e-05
